time,ref_freq,est_freq,confidence
0.0,0.0,0.0,0.103
0.001,0.0,0.0,0.106
0.002,0.0,0.0,0.11
0.003,0.0,0.0,0.114
0.004,0.0,0.0,0.117
0.005,0.0,0.0,0.119
0.006,0.0,0.0,0.124
0.007,0.0,0.0,0.123
0.008,0.0,0.0,0.126
0.009,0.0,0.0,0.127
0.01,0.0,0.0,0.13
0.011,0.0,0.0,0.134
0.012,0.0,0.0,0.14
0.013,0.0,0.0,0.147
0.014,0.0,0.0,0.153
0.015,0.0,0.0,0.16
0.016,0.0,0.0,0.167
0.017,0.0,0.0,0.173
0.018,0.0,0.0,0.178
0.019,0.0,0.0,0.184
0.02,0.0,0.0,0.193
0.021,0.0,0.0,0.2
0.022,0.0,0.0,0.21
0.023,0.0,0.0,0.225
0.024,0.0,0.0,0.249
0.025,0.0,0.0,0.265
0.026,0.0,0.0,0.274
0.027,0.0,0.0,0.29
0.028,0.0,480.459,0.323
0.029,0.0,480.651,0.347
0.03,0.0,480.765,0.358
0.031,0.0,480.793,0.381
0.032,0.0,480.904,0.411
0.033,0.0,481.192,0.431
0.034,0.0,481.431,0.437
0.035,0.0,481.583,0.454
0.036,0.0,481.789,0.483
0.037,0.0,482.094,0.492
0.038,0.0,482.312,0.48
0.039,0.0,483.336,0.476
0.04,0.0,483.535,0.47
0.041,0.0,483.828,0.471
0.042,0.0,483.988,0.455
0.043,0.0,484.065,0.436
0.044,0.0,484.214,0.422
0.045,0.0,484.436,0.423
0.046,0.0,484.537,0.417
0.047,0.0,484.586,0.408
0.048,0.0,484.651,0.404
0.049,0.0,484.764,0.409
0.05,0.0,484.77,0.411
0.051,0.0,484.701,0.409
0.052,0.0,484.592,0.408
0.053,0.0,484.514,0.419
0.054,0.0,484.424,0.435
0.055,0.0,484.261,0.449
0.056,0.0,484.044,0.462
0.057,0.0,483.867,0.469
0.058,0.0,483.687,0.467
0.059,0.0,483.411,0.458
0.06,0.0,482.195,0.458
0.061,0.0,481.899,0.471
0.062,0.0,481.617,0.468
0.063,0.0,481.266,0.46
0.064,0.0,480.872,0.449
0.065,0.0,480.448,0.43
0.066,0.0,480.038,0.412
0.067,0.0,479.6,0.392
0.068,0.0,478.309,0.378
0.069,0.0,477.74,0.368
0.07,0.0,477.14,0.348
0.071,0.0,476.608,0.328
0.072,0.0,476.117,0.319
0.073,0.0,474.901,0.319
0.074,0.0,473.68,0.339
0.075,0.0,473.157,0.359
0.076,0.0,472.722,0.371
0.077,0.0,472.274,0.382
0.078,0.0,471.822,0.398
0.079,0.0,471.429,0.409
0.08,0.0,471.112,0.403
0.081,0.0,470.8,0.389
0.082,0.0,470.492,0.39
0.083,0.0,470.265,0.389
0.084,0.0,469.387,0.386
0.085,0.0,469.209,0.38
0.086,0.0,469.097,0.379
0.087,0.0,469.064,0.378
0.088,0.0,469.034,0.365
0.089,0.0,469.901,0.355
0.09,0.0,470.018,0.357
0.091,0.0,470.244,0.357
0.092,0.0,470.489,0.351
0.093,0.0,470.871,0.346
0.094,0.0,471.211,0.343
0.095,0.0,471.602,0.342
0.096,0.0,472.041,0.33
0.097,0.0,472.568,0.32
0.098,0.0,473.133,0.307
0.099,0.0,473.751,0.303
0.1,0.0,476.269,0.317
0.101,0.0,476.957,0.352
0.102,0.0,477.613,0.376
0.103,0.0,478.211,0.395
0.104,0.0,479.698,0.424
0.105,0.0,480.196,0.443
0.106,0.0,480.672,0.458
0.107,0.0,481.062,0.478
0.108,0.0,481.393,0.493
0.109,0.0,481.756,0.5
0.11,0.0,482.854,0.496
0.111,0.0,483.027,0.502
0.112,0.0,483.171,0.502
0.113,0.0,483.319,0.501
0.114,0.0,483.42,0.498
0.115,0.0,483.498,0.489
0.116,0.0,483.621,0.495
0.117,0.0,483.77,0.492
0.118,0.0,483.812,0.478
0.119,0.0,483.839,0.465
0.12,0.0,483.939,0.452
0.121,0.0,484.062,0.437
0.122,0.0,484.156,0.419
0.123,0.0,484.266,0.399
0.124,0.0,484.41,0.382
0.125,0.0,484.586,0.365
0.126,0.0,484.754,0.346
0.127,0.0,484.923,0.32
0.128,0.0,0.0,0.294
0.129,0.0,0.0,0.285
