time,ref_freq,est_freq,confidence
0.0,0.0,0.0,0.297
0.001,0.0,0.0,0.318
0.002,0.0,0.0,0.339
0.003,0.0,0.0,0.364
0.004,0.0,0.0,0.391
0.005,0.0,684.889,0.414
0.006,0.0,681.801,0.437
0.007,0.0,681.081,0.463
0.008,0.0,680.393,0.485
0.009,0.0,679.729,0.508
0.01,0.0,679.013,0.522
0.011,0.0,678.266,0.504
0.012,0.0,677.581,0.475
0.013,0.0,676.908,0.457
0.014,0.0,672.735,0.449
0.015,0.0,672.182,0.459
0.016,0.0,671.628,0.449
0.017,0.0,671.013,0.444
0.018,0.0,670.47,0.446
0.019,0.0,669.928,0.438
0.02,0.0,668.162,0.424
0.021,0.0,667.72,0.407
0.022,0.0,665.927,0.408
0.023,0.0,666.946,0.407
0.024,0.0,666.568,0.406
0.025,0.0,665.025,0.405
0.026,0.0,664.818,0.401
0.027,0.0,0.0,0.398
0.028,0.0,0.0,0.393
0.029,0.0,0.0,0.39
0.03,0.0,0.0,0.388
0.031,0.0,0.0,0.389
0.032,0.0,0.0,0.388
0.033,0.0,0.0,0.382
0.034,0.0,0.0,0.376
0.035,0.0,0.0,0.373
0.036,0.0,0.0,0.382
0.037,0.0,0.0,0.389
0.038,0.0,0.0,0.393
0.039,0.0,666.488,0.404
0.04,0.0,666.677,0.42
0.041,0.0,666.882,0.439
0.042,0.0,667.036,0.451
0.043,0.0,667.186,0.467
0.044,0.0,667.435,0.484
0.045,0.0,667.7,0.502
0.046,0.0,667.861,0.514
0.047,0.0,667.965,0.523
0.048,0.0,668.102,0.528
0.049,0.0,668.256,0.53
0.05,0.0,668.347,0.532
0.051,0.0,668.431,0.536
0.052,0.0,668.551,0.538
0.053,0.0,668.66,0.539
0.054,0.0,668.718,0.54
0.055,0.0,668.777,0.54
0.056,0.0,668.871,0.539
0.057,0.0,668.898,0.539
0.058,0.0,668.882,0.541
0.059,0.0,668.848,0.545
0.06,0.0,668.792,0.548
0.061,0.0,668.714,0.543
0.062,0.0,668.607,0.531
0.063,0.0,668.457,0.525
0.064,0.0,666.622,0.517
