time,ref_freq,est_freq,confidence
0.0,661.5901328207772,0.0,0.002
0.001,661.5901328207772,0.0,0.002
0.002,661.5901328207772,0.0,0.002
0.003,661.5901328207772,0.0,0.003
0.004,661.5901328207772,0.0,0.004
0.005,661.5901328207772,0.0,0.006
0.006,661.5901328207772,0.0,0.008
0.007,661.5901328207772,0.0,0.01
0.008,661.5901328207772,0.0,0.012
0.009,661.5901328207772,0.0,0.014
0.01,661.5901328207772,0.0,0.015
0.011,661.5901328207772,0.0,0.015
0.012,661.5901328207772,0.0,0.015
0.013,661.5901328207772,0.0,0.015
0.014,661.5901328207772,0.0,0.013
0.015,661.5901328207772,0.0,0.011
0.016,661.5901328207772,0.0,0.009
0.017,661.5901328207772,0.0,0.007
0.018,661.5901328207772,0.0,0.006
0.019,661.5901328207772,0.0,0.005
0.02,661.5901328207772,0.0,0.004
0.021,661.5901328207772,0.0,0.005
0.022,661.5901328207772,0.0,0.005
0.023,661.5901328207772,0.0,0.005
0.024,661.5901328207772,0.0,0.005
0.025,661.5901328207772,0.0,0.006
0.026,661.5901328207772,0.0,0.006
0.027,661.5901328207772,0.0,0.006
0.028,661.5901328207772,0.0,0.006
0.029,661.5901328207772,0.0,0.006
0.03,661.5901328207772,0.0,0.005
0.031,661.5901328207772,0.0,0.005
0.032,661.5901328207772,0.0,0.005
0.033,661.5901328207772,0.0,0.005
0.034,661.5901328207772,0.0,0.004
0.035,661.5901328207772,0.0,0.004
0.036,661.5901328207772,0.0,0.005
0.037,661.5901328207772,0.0,0.004
0.038,661.5901328207772,0.0,0.004
0.039,661.5901328207772,0.0,0.004
0.04,661.5901328207772,0.0,0.004
0.041,661.5901328207772,0.0,0.004
0.042,661.5901328207772,0.0,0.004
0.043,661.5901328207772,0.0,0.004
0.044,661.5901328207772,0.0,0.004
0.045,661.5901328207772,0.0,0.004
0.046,661.5901328207772,0.0,0.004
0.047,661.5901328207772,0.0,0.004
0.048,661.5901328207772,0.0,0.004
0.049,661.5901328207772,0.0,0.004
0.05,661.5901328207772,0.0,0.003
0.051,661.5901328207772,0.0,0.004
0.052,661.5901328207772,0.0,0.004
0.053,661.5901328207772,0.0,0.004
0.054,661.5901328207772,0.0,0.004
0.055,661.5901328207772,0.0,0.004
0.056,661.5901328207772,0.0,0.004
0.057,661.5901328207772,0.0,0.004
