time,ref_freq,est_freq,confidence
0.0,0.0,0.0,0.001
0.001,0.0,0.0,0.001
0.002,0.0,0.0,0.002
0.003,0.0,0.0,0.003
0.004,0.0,0.0,0.004
0.005,0.0,0.0,0.006
0.006,0.0,0.0,0.009
0.007,0.0,0.0,0.012
0.008,0.0,0.0,0.016
0.009,0.0,0.0,0.02
0.01,0.0,0.0,0.025
0.011,0.0,0.0,0.03
0.012,0.0,0.0,0.034
0.013,0.0,0.0,0.039
0.014,0.0,0.0,0.041
0.015,0.0,0.0,0.04
0.016,0.0,0.0,0.039
0.017,0.0,0.0,0.037
0.018,0.0,0.0,0.037
0.019,441.6766042940084,0.0,0.039
0.02,441.6766042940084,0.0,0.04
0.021,441.6766042940084,0.0,0.035
0.022,441.6766042940084,0.0,0.032
0.023,441.6766042940084,0.0,0.032
0.024,441.6766042940084,0.0,0.031
0.025,441.6766042940084,0.0,0.027
0.026,441.6766042940084,0.0,0.024
0.027,441.6766042940084,0.0,0.023
0.028,441.6766042940084,0.0,0.023
0.029,441.6766042940084,0.0,0.024
0.03,441.6766042940084,0.0,0.023
0.031,441.6766042940084,0.0,0.023
0.032,441.6766042940084,0.0,0.025
0.033,441.6766042940084,0.0,0.026
0.034,441.6766042940084,0.0,0.026
0.035,441.6766042940084,0.0,0.026
0.036,441.6766042940084,0.0,0.026
0.037,441.6766042940084,0.0,0.026
0.038,441.6766042940084,0.0,0.025
0.039,441.6766042940084,0.0,0.025
0.04,441.6766042940084,0.0,0.025
0.041,441.6766042940084,0.0,0.024
0.042,441.6766042940084,0.0,0.022
0.043,441.6766042940084,0.0,0.019
0.044,441.6766042940084,0.0,0.019
0.045,441.6766042940084,0.0,0.017
0.046,441.6766042940084,0.0,0.015
0.047,441.6766042940084,0.0,0.014
0.048,441.6766042940084,0.0,0.015
0.049,441.6766042940084,0.0,0.015
0.05,441.6766042940084,0.0,0.015
0.051,441.6766042940084,0.0,0.016
0.052,441.6766042940084,0.0,0.016
0.053,441.6766042940084,0.0,0.017
0.054,441.6766042940084,0.0,0.017
0.055,441.6766042940084,0.0,0.019
0.056,441.6766042940084,0.0,0.019
0.057,441.6766042940084,0.0,0.02
0.058,441.6766042940084,0.0,0.023
0.059,441.6766042940084,0.0,0.025
0.06,441.6766042940084,0.0,0.026
0.061,441.6766042940084,0.0,0.026
0.062,441.6766042940084,0.0,0.029
0.063,441.6766042940084,0.0,0.03
0.064,441.6766042940084,0.0,0.033
