time,ref_freq,est_freq,confidence
0.0,0.0,0.0,0.1
0.001,0.0,0.0,0.147
0.002,0.0,0.0,0.158
0.003,0.0,0.0,0.15
0.004,0.0,0.0,0.133
0.005,0.0,0.0,0.114
0.006,0.0,0.0,0.094
0.007,0.0,0.0,0.076
0.008,0.0,0.0,0.058
0.009,0.0,0.0,0.031
0.01,0.0,0.0,0.027
0.011,0.0,0.0,0.024
0.012,0.0,0.0,0.021
0.013,0.0,0.0,0.016
0.014,0.0,0.0,0.014
0.015,0.0,0.0,0.012
0.016,0.0,0.0,0.01
0.017,0.0,0.0,0.009
0.018,0.0,0.0,0.006
0.019,0.0,0.0,0.005
0.02,0.0,0.0,0.004
0.021,0.0,0.0,0.003
0.022,0.0,0.0,0.003
0.023,0.0,0.0,0.003
0.024,0.0,0.0,0.003
0.025,0.0,0.0,0.003
0.026,0.0,0.0,0.003
0.027,0.0,0.0,0.003
0.028,0.0,0.0,0.004
0.029,0.0,0.0,0.005
0.03,0.0,0.0,0.007
0.031,0.0,0.0,0.007
0.032,0.0,0.0,0.008
0.033,0.0,0.0,0.012
0.034,0.0,0.0,0.012
0.035,0.0,0.0,0.012
0.036,0.0,0.0,0.011
0.037,0.0,0.0,0.01
0.038,0.0,0.0,0.007
0.039,0.0,0.0,0.005
0.04,0.0,0.0,0.004
0.041,0.0,0.0,0.005
0.042,0.0,0.0,0.006
0.043,0.0,0.0,0.006
0.044,0.0,0.0,0.008
0.045,0.0,0.0,0.009
0.046,0.0,0.0,0.012
0.047,0.0,0.0,0.015
0.048,0.0,0.0,0.017
0.049,0.0,0.0,0.022
0.05,0.0,0.0,0.04
0.051,0.0,0.0,0.06
0.052,0.0,0.0,0.077
0.053,0.0,0.0,0.106
0.054,0.0,0.0,0.179
0.055,0.0,0.0,0.296
0.056,0.0,0.0,0.353
0.057,0.0,0.0,0.368
0.058,0.0,0.0,0.463
0.059,0.0,0.0,0.548
0.06,0.0,0.0,0.613
0.061,0.0,0.0,0.661
0.062,0.0,0.0,0.716
0.063,0.0,0.0,0.761
0.064,0.0,0.0,0.791
0.065,0.0,499.744,0.8
0.066,0.0,0.0,0.798
0.067,0.0,0.0,0.797
0.068,0.0,0.0,0.796
0.069,0.0,0.0,0.782
0.07,0.0,0.0,0.764
0.071,0.0,0.0,0.754
0.072,0.0,0.0,0.745
0.073,0.0,0.0,0.727
0.074,0.0,0.0,0.74
0.075,0.0,0.0,0.744
0.076,0.0,0.0,0.75
0.077,0.0,0.0,0.73
0.078,0.0,0.0,0.689
0.079,0.0,0.0,0.659
0.08,0.0,0.0,0.631
0.081,0.0,0.0,0.605
0.082,0.0,0.0,0.588
0.083,0.0,0.0,0.631
0.084,988.7286244530331,0.0,0.656
0.085,988.7286244530331,0.0,0.675
0.086,988.7286244530331,0.0,0.712
0.087,988.7286244530331,0.0,0.743
0.088,988.7286244530331,0.0,0.757
0.089,988.7286244530331,0.0,0.762
0.09,988.7286244530331,0.0,0.779
0.091,988.7286244530331,0.0,0.788
0.092,988.7286244530331,0.0,0.797
0.093,988.7286244530331,0.0,0.799
0.094,988.7286244530331,513.842,0.808
0.095,988.7286244530331,514.0,0.812
0.096,988.7286244530331,514.22,0.801
0.097,988.7286244530331,0.0,0.777
0.098,988.7286244530331,0.0,0.765
0.099,988.7286244530331,0.0,0.754
0.1,988.7286244530331,0.0,0.732
0.101,988.7286244530331,0.0,0.715
0.102,988.7286244530331,0.0,0.709
0.103,988.7286244530331,0.0,0.69
0.104,988.7286244530331,0.0,0.672
0.105,988.7286244530331,0.0,0.663
0.106,988.7286244530331,0.0,0.652
0.107,988.7286244530331,0.0,0.637
0.108,988.7286244530331,0.0,0.608
0.109,988.7286244530331,0.0,0.569
0.11,988.7286244530331,0.0,0.54
0.111,988.7286244530331,0.0,0.499
0.112,988.7286244530331,0.0,0.448
0.113,988.7286244530331,0.0,0.395
0.114,988.7286244530331,0.0,0.362
0.115,988.7286244530331,0.0,0.325
0.116,988.7286244530331,0.0,0.284
0.117,988.7286244530331,0.0,0.251
0.118,988.7286244530331,0.0,0.232
0.119,988.7286244530331,0.0,0.231
0.12,988.7286244530331,0.0,0.261
0.121,988.7286244530331,0.0,0.299
0.122,988.7286244530331,0.0,0.317
0.123,988.7286244530331,0.0,0.328
0.124,988.7286244530331,0.0,0.346
0.125,988.7286244530331,0.0,0.36
0.126,988.7286244530331,0.0,0.363
0.127,988.7286244530331,0.0,0.351
0.128,988.7286244530331,0.0,0.337
0.129,988.7286244530331,0.0,0.308
0.13,988.7286244530331,0.0,0.272
0.131,988.7286244530331,0.0,0.238
0.132,988.7286244530331,0.0,0.205
0.133,988.7286244530331,0.0,0.175
0.134,988.7286244530331,0.0,0.146
0.135,988.7286244530331,0.0,0.124
0.136,988.7286244530331,0.0,0.111
0.137,988.7286244530331,0.0,0.098
0.138,988.7286244530331,0.0,0.088
